Co-ordinate,US.CA,US.NM,US.AZ,US.TX,US.MT,US.ND,US.NE,US.NY
Location,Califonia,New Mexico,Arizona,Texas,Montana,North darkota,Nebraska,New York
3/14/2024 5:00,0,0,0,0,0,0,0,0
3/14/2024 6:00,0,0,0,0,0,0,0,0
3/14/2024 7:00,0,0,0,0,0,0,0,0
3/14/2024 8:00,0,0,0,0,0,0,0,0
3/14/2024 9:00,0,0,0,0,0,0,0,0
3/14/2024 10:00,0,0,0,0,0,0,0,0
3/14/2024 11:00,0,0,0,0,0,0,0,0.018
3/14/2024 12:00,0,0,0,0,0,0,0,0.214
3/14/2024 13:00,0,0.038,0,0.055,0,0.032,0.032,0.447
3/14/2024 14:00,0.054,0.3,0.188,0.184,0.107,0.144,0.096,0.641
3/14/2024 15:00,0.301,0.532,0.43,0.31,0.302,0.277,0.191,0.782
3/14/2024 16:00,0.526,0.696,0.593,0.37,0.472,0.351,0.3,0.827
3/14/2024 17:00,0.688,0.812,0.62,0.367,0.485,0.348,0.378,0.819
3/14/2024 18:00,0.79,0.877,0.596,0.363,0.516,0.33,0.445,0.755
3/14/2024 19:00,0.836,0.876,0.555,0.329,0.457,0.304,0.392,0.625
3/14/2024 20:00,0.83,0.814,0.542,0.237,0.393,0.312,0.296,0.423
3/14/2024 21:00,0.77,0.695,0.49,0.147,0.311,0.242,0.185,0.188
3/14/2024 22:00,0.657,0.522,0.389,0.083,0.319,0.151,0.087,0.019
3/14/2024 23:00,0.487,0.277,0.265,0.025,0.222,0.061,0.023,0
3/15/2024 0:00,0.262,0.038,0.085,0,0.068,0,0,0
3/15/2024 1:00,0.039,0,0,0,0,0,0,0
3/15/2024 2:00,0,0,0,0,0,0,0,0
3/15/2024 3:00,0,0,0,0,0,0,0,0
3/15/2024 4:00,0,0,0,0,0,0,0,0
3/15/2024 5:00,0,0,0,0,0,0,0,0
3/15/2024 6:00,0,0,0,0,0,0,0,0
3/15/2024 7:00,0,0,0,0,0,0,0,0
3/15/2024 8:00,0,0,0,0,0,0,0,0
3/15/2024 9:00,0,0,0,0,0,0,0,0
3/15/2024 10:00,0,0,0,0,0,0,0,0
3/15/2024 11:00,0,0,0,0,0,0,0,0.001
3/15/2024 12:00,0,0,0,0,0,0,0,0.042
3/15/2024 13:00,0,0.014,0,0.033,0,0.101,0.135,0.101
3/15/2024 14:00,0.038,0.192,0.041,0.095,0.189,0.339,0.382,0.213
3/15/2024 15:00,0.229,0.479,0.13,0.115,0.432,0.542,0.589,0.199
3/15/2024 16:00,0.455,0.647,0.236,0.253,0.619,0.678,0.731,0.157
3/15/2024 17:00,0.646,0.758,0.307,0.488,0.746,0.711,0.811,0.134
3/15/2024 18:00,0.759,0.834,0.406,0.529,0.81,0.532,0.837,0.103
3/15/2024 19:00,0.805,0.847,0.447,0.485,0.807,0.297,0.808,0.086
3/15/2024 20:00,0.801,0.778,0.433,0.409,0.736,0.192,0.725,0.054
3/15/2024 21:00,0.737,0.666,0.359,0.325,0.674,0.122,0.582,0.027
3/15/2024 22:00,0.594,0.486,0.225,0.204,0.541,0.111,0.388,0
3/15/2024 23:00,0.4,0.259,0.113,0.073,0.302,0.073,0.154,0
3/16/2024 0:00,0.208,0.045,0.029,0,0.065,0,0,0
3/16/2024 1:00,0.029,0,0,0,0,0,0,0
3/16/2024 2:00,0,0,0,0,0,0,0,0
3/16/2024 3:00,0,0,0,0,0,0,0,0
3/16/2024 4:00,0,0,0,0,0,0,0,0
3/16/2024 5:00,0,0,0,0,0,0,0,0
3/16/2024 6:00,0,0,0,0,0,0,0,0
3/16/2024 7:00,0,0,0,0,0,0,0,0
3/16/2024 8:00,0,0,0,0,0,0,0,0
3/16/2024 9:00,0,0,0,0,0,0,0,0
3/16/2024 10:00,0,0,0,0,0,0,0,0
3/16/2024 11:00,0,0,0,0,0,0,0,0.013
3/16/2024 12:00,0,0,0,0,0,0,0,0.167
3/16/2024 13:00,0,0.019,0,0.05,0,0.106,0.142,0.478
3/16/2024 14:00,0.044,0.193,0.145,0.163,0.076,0.348,0.39,0.628
3/16/2024 15:00,0.251,0.442,0.422,0.257,0.185,0.553,0.591,0.787
3/16/2024 16:00,0.454,0.648,0.585,0.292,0.272,0.566,0.73,0.856
3/16/2024 17:00,0.616,0.676,0.663,0.365,0.411,0.561,0.814,0.843
3/16/2024 18:00,0.734,0.663,0.692,0.411,0.624,0.495,0.842,0.782
3/16/2024 19:00,0.784,0.669,0.705,0.408,0.727,0.459,0.818,0.68
3/16/2024 20:00,0.775,0.634,0.689,0.223,0.65,0.394,0.741,0.492
3/16/2024 21:00,0.701,0.54,0.603,0.169,0.537,0.305,0.605,0.215
3/16/2024 22:00,0.592,0.366,0.494,0.133,0.406,0.196,0.412,0.038
3/16/2024 23:00,0.431,0.179,0.331,0.042,0.253,0.07,0.172,0
3/17/2024 0:00,0.229,0.031,0.123,0,0.085,0,0,0
3/17/2024 1:00,0.034,0,0,0,0,0,0,0
3/17/2024 2:00,0,0,0,0,0,0,0,0
3/17/2024 3:00,0,0,0,0,0,0,0,0
3/17/2024 4:00,0,0,0,0,0,0,0,0
3/17/2024 5:00,0,0,0,0,0,0,0,0
3/17/2024 6:00,0,0,0,0,0,0,0,0
3/17/2024 7:00,0,0,0,0,0,0,0,0
3/17/2024 8:00,0,0,0,0,0,0,0,0
3/17/2024 9:00,0,0,0,0,0,0,0,0
3/17/2024 10:00,0,0,0,0,0,0,0,0
3/17/2024 11:00,0,0,0,0,0,0,0,0.001
3/17/2024 12:00,0,0,0,0,0,0,0,0.039
3/17/2024 13:00,0,0.015,0,0.022,0,0.051,0.163,0.114
3/17/2024 14:00,0.047,0.152,0.091,0.167,0.175,0.19,0.425,0.413
3/17/2024 15:00,0.262,0.319,0.294,0.331,0.419,0.335,0.638,0.543
3/17/2024 16:00,0.473,0.45,0.507,0.433,0.61,0.471,0.788,0.622
3/17/2024 17:00,0.635,0.502,0.629,0.521,0.737,0.512,0.877,0.625
3/17/2024 18:00,0.742,0.547,0.613,0.632,0.808,0.571,0.9,0.543
3/17/2024 19:00,0.783,0.543,0.585,0.599,0.825,0.525,0.875,0.548
3/17/2024 20:00,0.776,0.514,0.527,0.401,0.785,0.484,0.792,0.379
3/17/2024 21:00,0.719,0.392,0.486,0.185,0.689,0.419,0.644,0.165
3/17/2024 22:00,0.608,0.261,0.351,0.14,0.536,0.272,0.44,0.028
3/17/2024 23:00,0.445,0.129,0.212,0.044,0.332,0.132,0.186,0
3/18/2024 0:00,0.239,0.016,0.071,0,0.083,0.002,0,0
3/18/2024 1:00,0.039,0,0,0,0,0,0,0
3/18/2024 2:00,0,0,0,0,0,0,0,0
3/18/2024 3:00,0,0,0,0,0,0,0,0
3/18/2024 4:00,0,0,0,0,0,0,0,0
3/18/2024 5:00,0,0,0,0,0,0,0,0
3/18/2024 6:00,0,0,0,0,0,0,0,0
3/18/2024 7:00,0,0,0,0,0,0,0,0
3/18/2024 8:00,0,0,0,0,0,0,0,0
3/18/2024 9:00,0,0,0,0,0,0,0,0
3/18/2024 10:00,0,0,0,0,0,0,0,0
3/18/2024 11:00,0,0,0,0,0,0,0,0.031
3/18/2024 12:00,0,0,0,0,0,0,0,0.222
3/18/2024 13:00,0,0.035,0,0.139,0.002,0.033,0.176,0.389
3/18/2024 14:00,0.051,0.287,0.132,0.326,0.193,0.124,0.443,0.513
3/18/2024 15:00,0.267,0.533,0.311,0.496,0.431,0.338,0.656,0.652
3/18/2024 16:00,0.476,0.707,0.418,0.634,0.616,0.548,0.8,0.634
3/18/2024 17:00,0.63,0.815,0.524,0.722,0.741,0.601,0.879,0.59
3/18/2024 18:00,0.729,0.864,0.566,0.757,0.809,0.772,0.9,0.548
3/18/2024 19:00,0.77,0.83,0.549,0.758,0.823,0.796,0.866,0.449
3/18/2024 20:00,0.761,0.741,0.523,0.671,0.785,0.713,0.776,0.319
3/18/2024 21:00,0.701,0.616,0.462,0.521,0.694,0.571,0.619,0.15
3/18/2024 22:00,0.589,0.422,0.369,0.326,0.548,0.384,0.385,0.017
3/18/2024 23:00,0.419,0.212,0.245,0.12,0.348,0.164,0.131,0
3/19/2024 0:00,0.225,0.043,0.092,0,0.117,0.004,0,0
3/19/2024 1:00,0.039,0,0,0,0,0,0,0
3/19/2024 2:00,0,0,0,0,0,0,0,0
3/19/2024 3:00,0,0,0,0,0,0,0,0
3/19/2024 4:00,0,0,0,0,0,0,0,0
3/19/2024 5:00,0,0,0,0,0,0,0,0
3/19/2024 6:00,0,0,0,0,0,0,0,0
3/19/2024 7:00,0,0,0,0,0,0,0,0
3/19/2024 8:00,0,0,0,0,0,0,0,0
3/19/2024 9:00,0,0,0,0,0,0,0,0
3/19/2024 10:00,0,0,0,0,0,0,0,0
3/19/2024 11:00,0,0,0,0,0,0,0,0.012
3/19/2024 12:00,0,0,0,0,0,0,0,0.128
3/19/2024 13:00,0,0.048,0,0.103,0.003,0.063,0.15,0.248
3/19/2024 14:00,0.052,0.3,0.141,0.305,0.192,0.259,0.395,0.401
3/19/2024 15:00,0.263,0.53,0.37,0.544,0.431,0.464,0.593,0.479
3/19/2024 16:00,0.473,0.696,0.556,0.693,0.616,0.647,0.728,0.641
3/19/2024 17:00,0.629,0.785,0.666,0.79,0.734,0.755,0.805,0.499
3/19/2024 18:00,0.735,0.791,0.729,0.814,0.768,0.809,0.831,0.365
3/19/2024 19:00,0.778,0.743,0.746,0.783,0.762,0.813,0.804,0.285
3/19/2024 20:00,0.772,0.653,0.716,0.701,0.736,0.741,0.725,0.178
3/19/2024 21:00,0.711,0.542,0.634,0.552,0.651,0.61,0.588,0.064
3/19/2024 22:00,0.598,0.373,0.508,0.347,0.468,0.417,0.399,0
3/19/2024 23:00,0.435,0.201,0.33,0.134,0.251,0.185,0.169,0
3/20/2024 0:00,0.233,0.047,0.128,0,0.07,0.006,0,0
3/20/2024 1:00,0.041,0,0,0,0,0,0,0
3/20/2024 2:00,0,0,0,0,0,0,0,0
3/20/2024 3:00,0,0,0,0,0,0,0,0
3/20/2024 4:00,0,0,0,0,0,0,0,0
3/20/2024 5:00,0,0,0,0,0,0,0,0
3/20/2024 6:00,0,0,0,0,0,0,0,0
3/20/2024 7:00,0,0,0,0,0,0,0,0
3/20/2024 8:00,0,0,0,0,0,0,0,0
3/20/2024 9:00,0,0,0,0,0,0,0,0
3/20/2024 10:00,0,0,0,0,0,0,0,0
3/20/2024 11:00,0,0,0,0,0,0,0,0.025
3/20/2024 12:00,0,0,0,0,0,0,0,0.2
3/20/2024 13:00,0,0.05,0.001,0.105,0.004,0.131,0.132,0.468
3/20/2024 14:00,0.059,0.292,0.179,0.288,0.186,0.385,0.372,0.586
3/20/2024 15:00,0.279,0.503,0.422,0.482,0.422,0.566,0.6,0.319
3/20/2024 16:00,0.491,0.634,0.603,0.632,0.598,0.567,0.748,0.256
3/20/2024 17:00,0.647,0.714,0.723,0.709,0.608,0.514,0.819,0.246
3/20/2024 18:00,0.746,0.722,0.773,0.768,0.628,0.468,0.824,0.167
3/20/2024 19:00,0.789,0.644,0.77,0.679,0.568,0.361,0.779,0.12
3/20/2024 20:00,0.782,0.594,0.697,0.561,0.549,0.293,0.677,0.121
3/20/2024 21:00,0.724,0.547,0.574,0.453,0.523,0.21,0.514,0.104
3/20/2024 22:00,0.618,0.523,0.416,0.241,0.47,0.128,0.33,0.019
3/20/2024 23:00,0.46,0.322,0.254,0.099,0.291,0.055,0.129,0
3/21/2024 0:00,0.255,0.083,0.081,0,0.084,0,0,0
3/21/2024 1:00,0.048,0,0,0,0,0,0,0
3/21/2024 2:00,0,0,0,0,0,0,0,0
3/21/2024 3:00,0,0,0,0,0,0,0,0
3/21/2024 4:00,0,0,0,0,0,0,0,0
3/21/2024 5:00,0,0,0,0,0,0,0,0
3/21/2024 6:00,0,0,0,0,0,0,0,0
3/21/2024 7:00,0,0,0,0,0,0,0,0
3/21/2024 8:00,0,0,0,0,0,0,0,0
3/21/2024 9:00,0,0,0,0,0,0,0,0
3/21/2024 10:00,0,0,0,0,0,0,0,0
3/21/2024 11:00,0,0,0,0,0,0,0,0.012
3/21/2024 12:00,0,0,0,0,0,0,0,0.102
3/21/2024 13:00,0,0.051,0.002,0.095,0,0.042,0.109,0.276
3/21/2024 14:00,0.059,0.303,0.192,0.246,0.029,0.133,0.316,0.418
3/21/2024 15:00,0.284,0.533,0.424,0.332,0.106,0.223,0.485,0.544
3/21/2024 16:00,0.496,0.702,0.605,0.415,0.131,0.261,0.621,0.651
3/21/2024 17:00,0.653,0.81,0.728,0.508,0.421,0.22,0.688,0.653
3/21/2024 18:00,0.753,0.862,0.8,0.429,0.709,0.203,0.673,0.532
3/21/2024 19:00,0.793,0.863,0.817,0.279,0.66,0.203,0.647,0.45
3/21/2024 20:00,0.783,0.814,0.786,0.194,0.518,0.165,0.574,0.302
3/21/2024 21:00,0.732,0.709,0.698,0.124,0.412,0.103,0.461,0.159
3/21/2024 22:00,0.614,0.549,0.551,0.053,0.284,0.037,0.327,0.023
3/21/2024 23:00,0.399,0.332,0.368,0.019,0.164,0.004,0.146,0
3/22/2024 0:00,0.143,0.087,0.144,0,0.052,0,0.001,0
3/22/2024 1:00,0.017,0,0,0,0,0,0,0
3/22/2024 2:00,0,0,0,0,0,0,0,0
3/22/2024 3:00,0,0,0,0,0,0,0,0
3/22/2024 4:00,0,0,0,0,0,0,0,0
3/22/2024 5:00,0,0,0,0,0,0,0,0
3/22/2024 6:00,0,0,0,0,0,0,0,0
3/22/2024 7:00,0,0,0,0,0,0,0,0
3/22/2024 8:00,0,0,0,0,0,0,0,0
3/22/2024 9:00,0,0,0,0,0,0,0,0
3/22/2024 10:00,0,0,0,0,0,0,0,0
3/22/2024 11:00,0,0,0,0,0,0,0,0.072
3/22/2024 12:00,0,0,0,0,0,0,0,0.338
3/22/2024 13:00,0,0.054,0.002,0.161,0,0.115,0.056,0.572
3/22/2024 14:00,0.021,0.304,0.192,0.389,0.077,0.362,0.188,0.642
3/22/2024 15:00,0.106,0.53,0.424,0.574,0.213,0.51,0.361,0.445
3/22/2024 16:00,0.269,0.693,0.603,0.701,0.286,0.708,0.603,0.497
3/22/2024 17:00,0.563,0.8,0.721,0.771,0.367,0.822,0.771,0.604
3/22/2024 18:00,0.722,0.852,0.785,0.791,0.513,0.8,0.844,0.589
3/22/2024 19:00,0.77,0.853,0.797,0.762,0.564,0.712,0.815,0.467
3/22/2024 20:00,0.768,0.805,0.781,0.683,0.459,0.604,0.725,0.341
3/22/2024 21:00,0.714,0.703,0.696,0.542,0.34,0.469,0.582,0.184
3/22/2024 22:00,0.61,0.545,0.561,0.358,0.229,0.284,0.385,0.039
3/22/2024 23:00,0.451,0.33,0.347,0.118,0.135,0.125,0.162,0
3/23/2024 0:00,0.251,0.073,0.122,0,0.04,0.006,0.002,0
3/23/2024 1:00,0.05,0,0,0,0,0,0,0
3/23/2024 2:00,0,0,0,0,0,0,0,0
3/23/2024 3:00,0,0,0,0,0,0,0,0
3/23/2024 4:00,0,0,0,0,0,0,0,0
3/23/2024 5:00,0,0,0,0,0,0,0,0
3/23/2024 6:00,0,0,0,0,0,0,0,0
3/23/2024 7:00,0,0,0,0,0,0,0,0
3/23/2024 8:00,0,0,0,0,0,0,0,0
3/23/2024 9:00,0,0,0,0,0,0,0,0
3/23/2024 10:00,0,0,0,0,0,0,0,0
3/23/2024 11:00,0,0,0,0,0,0,0,0
3/23/2024 12:00,0,0,0,0,0,0,0,0.018
3/23/2024 13:00,0,0.019,0,0.153,0.005,0.053,0.082,0.044
3/23/2024 14:00,0.022,0.11,0.079,0.377,0.118,0.163,0.242,0.086
3/23/2024 15:00,0.16,0.215,0.215,0.564,0.225,0.257,0.452,0.118
3/23/2024 16:00,0.368,0.293,0.352,0.674,0.4,0.324,0.595,0.147
3/23/2024 17:00,0.521,0.36,0.514,0.711,0.674,0.366,0.742,0.153
3/23/2024 18:00,0.596,0.433,0.609,0.71,0.771,0.365,0.838,0.14
3/23/2024 19:00,0.635,0.448,0.591,0.63,0.72,0.378,0.827,0.114
3/23/2024 20:00,0.608,0.453,0.557,0.53,0.543,0.324,0.73,0.107
3/23/2024 21:00,0.53,0.349,0.456,0.391,0.302,0.242,0.542,0.071
3/23/2024 22:00,0.419,0.237,0.37,0.243,0.137,0.15,0.36,0.016
3/23/2024 23:00,0.286,0.112,0.304,0.08,0.06,0.057,0.168,0
3/24/2024 0:00,0.112,0.029,0.142,0,0.02,0,0.003,0
3/24/2024 1:00,0.015,0,0,0,0,0,0,0
3/24/2024 2:00,0,0,0,0,0,0,0,0
3/24/2024 3:00,0,0,0,0,0,0,0,0
3/24/2024 4:00,0,0,0,0,0,0,0,0
3/24/2024 5:00,0,0,0,0,0,0,0,0
3/24/2024 6:00,0,0,0,0,0,0,0,0
3/24/2024 7:00,0,0,0,0,0,0,0,0
3/24/2024 8:00,0,0,0,0,0,0,0,0
3/24/2024 9:00,0,0,0,0,0,0,0,0
3/24/2024 10:00,0,0,0,0,0,0,0,0
3/24/2024 11:00,0,0,0,0,0,0,0,0.061
3/24/2024 12:00,0,0,0,0,0,0,0,0.306
3/24/2024 13:00,0,0.056,0,0.025,0,0.025,0.001,0.579
3/24/2024 14:00,0.007,0.3,0.077,0.069,0.074,0.083,0.02,0.781
3/24/2024 15:00,0.057,0.511,0.179,0.193,0.203,0.149,0.042,0.898
3/24/2024 16:00,0.161,0.322,0.378,0.453,0.313,0.219,0.063,0.9
3/24/2024 17:00,0.272,0.291,0.466,0.487,0.36,0.256,0.085,0.9
3/24/2024 18:00,0.375,0.485,0.472,0.364,0.425,0.28,0.106,0.882
3/24/2024 19:00,0.437,0.69,0.48,0.347,0.466,0.296,0.122,0.761
3/24/2024 20:00,0.54,0.585,0.455,0.38,0.474,0.269,0.102,0.577
3/24/2024 21:00,0.473,0.451,0.408,0.277,0.468,0.219,0.081,0.334
3/24/2024 22:00,0.39,0.366,0.333,0.175,0.419,0.136,0.059,0.075
3/24/2024 23:00,0.25,0.221,0.197,0.069,0.269,0.041,0.019,0
3/25/2024 0:00,0.142,0.047,0.065,0,0.104,0,0,0
3/25/2024 1:00,0.035,0,0,0,0,0,0,0
3/25/2024 2:00,0,0,0,0,0,0,0,0
3/25/2024 3:00,0,0,0,0,0,0,0,0
3/25/2024 4:00,0,0,0,0,0,0,0,0
3/25/2024 5:00,0,0,0,0,0,0,0,0
3/25/2024 6:00,0,0,0,0,0,0,0,0
3/25/2024 7:00,0,0,0,0,0,0,0,0
3/25/2024 8:00,0,0,0,0,0,0,0,0
3/25/2024 9:00,0,0,0,0,0,0,0,0
3/25/2024 10:00,0,0,0,0,0,0,0,0
3/25/2024 11:00,0,0,0,0,0,0,0,0.074
3/25/2024 12:00,0,0,0,0,0,0,0,0.331
3/25/2024 13:00,0,0.026,0.004,0.018,0.011,0.071,0.031,0.57
3/25/2024 14:00,0.054,0.168,0.156,0.099,0.201,0.279,0.091,0.748
3/25/2024 15:00,0.23,0.351,0.374,0.231,0.43,0.56,0.214,0.86
3/25/2024 16:00,0.398,0.52,0.533,0.411,0.602,0.747,0.366,0.9
3/25/2024 17:00,0.557,0.58,0.68,0.712,0.714,0.863,0.514,0.9
3/25/2024 18:00,0.665,0.68,0.755,0.79,0.817,0.9,0.581,0.849
3/25/2024 19:00,0.765,0.668,0.782,0.767,0.878,0.884,0.48,0.729
3/25/2024 20:00,0.755,0.608,0.737,0.691,0.836,0.803,0.368,0.545
3/25/2024 21:00,0.689,0.494,0.656,0.56,0.726,0.656,0.259,0.304
3/25/2024 22:00,0.591,0.357,0.519,0.372,0.568,0.451,0.136,0.068
3/25/2024 23:00,0.443,0.187,0.319,0.159,0.359,0.209,0.029,0
3/26/2024 0:00,0.227,0.042,0.116,0.002,0.12,0.016,0,0
3/26/2024 1:00,0.043,0,0,0,0,0,0,0
3/26/2024 2:00,0,0,0,0,0,0,0,0
3/26/2024 3:00,0,0,0,0,0,0,0,0
3/26/2024 4:00,0,0,0,0,0,0,0,0
3/26/2024 5:00,0,0,0,0,0,0,0,0
3/26/2024 6:00,0,0,0,0,0,0,0,0
3/26/2024 7:00,0,0,0,0,0,0,0,0
3/26/2024 8:00,0,0,0,0,0,0,0,0
3/26/2024 9:00,0,0,0,0,0,0,0,0
3/26/2024 10:00,0,0,0,0,0,0,0,0
3/26/2024 11:00,0,0,0,0,0,0,0,0.057
3/26/2024 12:00,0,0,0,0.001,0,0,0,0.28
3/26/2024 13:00,0,0.052,0.001,0.184,0.006,0.088,0.186,0.368
3/26/2024 14:00,0.045,0.275,0.119,0.426,0.113,0.238,0.448,0.444
3/26/2024 15:00,0.205,0.424,0.304,0.621,0.304,0.414,0.66,0.423
3/26/2024 16:00,0.411,0.565,0.414,0.753,0.444,0.588,0.796,0.562
3/26/2024 17:00,0.566,0.602,0.438,0.826,0.507,0.707,0.894,0.606
3/26/2024 18:00,0.698,0.559,0.476,0.845,0.568,0.757,0.9,0.562
3/26/2024 19:00,0.783,0.536,0.503,0.813,0.623,0.678,0.898,0.455
3/26/2024 20:00,0.796,0.457,0.501,0.732,0.525,0.569,0.815,0.25
3/26/2024 21:00,0.748,0.343,0.461,0.595,0.44,0.467,0.67,0.092
3/26/2024 22:00,0.641,0.235,0.369,0.405,0.347,0.337,0.467,0.01
3/26/2024 23:00,0.483,0.131,0.227,0.176,0.217,0.186,0.216,0
3/27/2024 0:00,0.277,0.04,0.091,0.004,0.085,0.019,0.01,0
3/27/2024 1:00,0.064,0,0,0,0,0,0,0
3/27/2024 2:00,0,0,0,0,0,0,0,0
3/27/2024 3:00,0,0,0,0,0,0,0,0
3/27/2024 4:00,0,0,0,0,0,0,0,0
3/27/2024 5:00,0,0,0,0,0,0,0,0
3/27/2024 6:00,0,0,0,0,0,0,0,0
3/27/2024 7:00,0,0,0,0,0,0,0,0
3/27/2024 8:00,0,0,0,0,0,0,0,0
3/27/2024 9:00,0,0,0,0,0,0,0,0
3/27/2024 10:00,0,0,0,0,0,0,0,0
3/27/2024 11:00,0,0,0,0,0,0,0,0.008
3/27/2024 12:00,0,0,0,0,0,0,0,0.078
3/27/2024 13:00,0,0.067,0.007,0.027,0.013,0.176,0.182,0.221
3/27/2024 14:00,0.036,0.327,0.204,0.088,0.197,0.441,0.434,0.47
3/27/2024 15:00,0.204,0.562,0.44,0.164,0.441,0.66,0.635,0.574
3/27/2024 16:00,0.464,0.726,0.626,0.242,0.646,0.816,0.778,0.519
3/27/2024 17:00,0.656,0.839,0.751,0.301,0.756,0.9,0.857,0.485
3/27/2024 18:00,0.755,0.887,0.82,0.359,0.776,0.9,0.878,0.461
3/27/2024 19:00,0.793,0.892,0.836,0.435,0.839,0.9,0.846,0.332
3/27/2024 20:00,0.787,0.849,0.803,0.484,0.808,0.83,0.757,0.163
3/27/2024 21:00,0.725,0.745,0.718,0.504,0.707,0.69,0.565,0.11
3/27/2024 22:00,0.61,0.581,0.581,0.323,0.594,0.492,0.378,0.025
3/27/2024 23:00,0.448,0.359,0.392,0.112,0.371,0.246,0.17,0
3/28/2024 0:00,0.23,0.107,0.163,0,0.089,0.025,0.007,0
3/28/2024 1:00,0.046,0,0,0,0,0,0,0
3/28/2024 2:00,0,0,0,0,0,0,0,0
3/28/2024 3:00,0,0,0,0,0,0,0,0
3/28/2024 4:00,0,0,0,0,0,0,0,0
3/28/2024 5:00,0,0,0,0,0,0,0,0
3/28/2024 6:00,0,0,0,0,0,0,0,0
3/28/2024 7:00,0,0,0,0,0,0,0,0
3/28/2024 8:00,0,0,0,0,0,0,0,0
3/28/2024 9:00,0,0,0,0,0,0,0,0
3/28/2024 10:00,0,0,0,0,0,0,0,0
3/28/2024 11:00,0,0,0,0,0,0,0,0.004
3/28/2024 12:00,0,0,0,0.002,0,0,0,0.028
3/28/2024 13:00,0,0.062,0.006,0.176,0.008,0.16,0.132,0.102
3/28/2024 14:00,0.009,0.316,0.166,0.412,0.129,0.409,0.415,0.094
3/28/2024 15:00,0.072,0.542,0.351,0.596,0.211,0.616,0.61,0.115
3/28/2024 16:00,0.182,0.709,0.452,0.719,0.243,0.763,0.737,0.141
3/28/2024 17:00,0.424,0.814,0.543,0.788,0.239,0.844,0.805,0.177
3/28/2024 18:00,0.566,0.862,0.698,0.808,0.257,0.829,0.818,0.152
3/28/2024 19:00,0.654,0.857,0.781,0.777,0.272,0.794,0.779,0.137
3/28/2024 20:00,0.712,0.796,0.718,0.699,0.279,0.757,0.695,0.083
3/28/2024 21:00,0.612,0.683,0.624,0.565,0.175,0.632,0.577,0.033
3/28/2024 22:00,0.525,0.551,0.516,0.384,0.134,0.414,0.38,0.004
3/28/2024 23:00,0.328,0.337,0.278,0.168,0.089,0.144,0.151,0
3/29/2024 0:00,0.077,0.1,0.083,0.004,0.028,0.005,0.005,0
3/29/2024 1:00,0.015,0,0,0,0,0,0,0
3/29/2024 2:00,0,0,0,0,0,0,0,0
3/29/2024 3:00,0,0,0,0,0,0,0,0
3/29/2024 4:00,0,0,0,0,0,0,0,0
3/29/2024 5:00,0,0,0,0,0,0,0,0
3/29/2024 6:00,0,0,0,0,0,0,0,0
3/29/2024 7:00,0,0,0,0,0,0,0,0
3/29/2024 8:00,0,0,0,0,0,0,0,0
3/29/2024 9:00,0,0,0,0,0,0,0,0
3/29/2024 10:00,0,0,0,0,0,0,0,0
3/29/2024 11:00,0,0,0,0,0,0,0,0.035
3/29/2024 12:00,0,0,0,0.002,0,0,0,0.196
3/29/2024 13:00,0,0.035,0.008,0.14,0.016,0.023,0.073,0.513
3/29/2024 14:00,0.014,0.219,0.207,0.279,0.157,0.049,0.154,0.718
3/29/2024 15:00,0.101,0.467,0.435,0.547,0.242,0.096,0.333,0.841
3/29/2024 16:00,0.181,0.688,0.615,0.699,0.263,0.212,0.565,0.876
3/29/2024 17:00,0.243,0.805,0.738,0.767,0.266,0.357,0.628,0.735
3/29/2024 18:00,0.297,0.855,0.806,0.787,0.26,0.422,0.558,0.546
3/29/2024 19:00,0.31,0.852,0.823,0.754,0.233,0.454,0.412,0.407
3/29/2024 20:00,0.33,0.801,0.792,0.671,0.21,0.401,0.37,0.306
3/29/2024 21:00,0.339,0.7,0.71,0.491,0.173,0.314,0.213,0.18
3/29/2024 22:00,0.298,0.545,0.578,0.28,0.153,0.236,0.118,0.043
3/29/2024 23:00,0.228,0.337,0.391,0.092,0.12,0.126,0.053,0
3/30/2024 0:00,0.158,0.102,0.169,0,0.069,0.016,0.002,0
3/30/2024 1:00,0.03,0,0.001,0,0,0,0,0
3/30/2024 2:00,0,0,0,0,0,0,0,0
3/30/2024 3:00,0,0,0,0,0,0,0,0
3/30/2024 4:00,0,0,0,0,0,0,0,0
3/30/2024 5:00,0,0,0,0,0,0,0,0
3/30/2024 6:00,0,0,0,0,0,0,0,0
3/30/2024 7:00,0,0,0,0,0,0,0,0
3/30/2024 8:00,0,0,0,0,0,0,0,0
3/30/2024 9:00,0,0,0,0,0,0,0,0
3/30/2024 10:00,0,0,0,0,0,0,0,0
3/30/2024 11:00,0,0,0,0,0,0,0,0.064
3/30/2024 12:00,0,0,0,0,0,0,0.003,0.303
3/30/2024 13:00,0,0.06,0.008,0.071,0.013,0.157,0.074,0.543
3/30/2024 14:00,0.061,0.309,0.208,0.196,0.133,0.39,0.128,0.727
3/30/2024 15:00,0.242,0.532,0.435,0.45,0.346,0.587,0.252,0.848
3/30/2024 16:00,0.435,0.695,0.57,0.495,0.571,0.73,0.375,0.856
3/30/2024 17:00,0.528,0.799,0.717,0.531,0.746,0.811,0.433,0.825
3/30/2024 18:00,0.542,0.848,0.804,0.589,0.78,0.848,0.498,0.715
3/30/2024 19:00,0.512,0.846,0.821,0.553,0.705,0.827,0.494,0.574
