Co-ordinate,US.CA,US.NM,US.AZ,US.TX,US.MT,US.ND,US.NE,US.NY
Location,Califonia,New Mexico,Arizona,Texas,Montana,North darkota,Nebraska,New York
4/11/2024 3:00,0.179757,0.460729,0.000708,0.805182,0.000761,0.816636,0.926671,0.149449
4/11/2024 4:00,0.136837,0.425697,0.002741,0.738816,0.005194,0.815306,0.945481,0.114537
4/11/2024 5:00,0.082046,0.30496,0.053287,0.668167,0.038965,0.837494,0.935912,0.104262
4/11/2024 6:00,0.041874,0.15826,0.176286,0.648466,0.11889,0.848581,0.908804,0.103188
4/11/2024 7:00,0.02512,0.084694,0.343239,0.661016,0.204207,0.841385,0.87617,0.110693
4/11/2024 8:00,0.020742,0.13714,0.460729,0.645147,0.244905,0.818943,0.873073,0.137097
4/11/2024 9:00,0.017381,0.259087,0.531629,0.644066,0.228385,0.79142,0.87122,0.180047
4/11/2024 10:00,0.016129,0.397809,0.613564,0.646524,0.207838,0.788321,0.867617,0.238545
4/11/2024 11:00,0.014196,0.555565,0.679985,0.641603,0.178521,0.786038,0.891304,0.220849
4/11/2024 12:00,0.014971,0.657152,0.715508,0.599242,0.132223,0.765382,0.865837,0.226328
4/11/2024 13:00,0.014859,0.594384,0.70376,0.382871,0.090128,0.74387,0.846118,0.223028
4/11/2024 14:00,0.010202,0.410032,0.430926,0.372397,0.016018,0.864039,0.964403,0.272045
4/11/2024 15:00,0.001242,0.202274,0.174467,0.695826,0.003462,0.865513,0.986758,0.385622
4/11/2024 16:00,0.000246,0.016607,0.167409,0.688232,0.00182,0.851074,0.985485,0.490573
4/11/2024 17:00,0.000076,0.002173,0.132545,0.582753,0.002123,0.815116,0.978699,0.617861
4/11/2024 18:00,0.000038,0.014036,0.119417,0.486,0.012678,0.776969,0.974362,0.753311
4/11/2024 19:00,0.000085,0.064342,0.115223,0.391213,0.039476,0.778233,0.974346,0.821142
4/11/2024 20:00,0.000289,0.11727,0.109009,0.314817,0.070799,0.792272,0.971138,0.736767
4/11/2024 21:00,0.000211,0.14221,0.096819,0.259753,0.08583,0.782162,0.962317,0.698675
4/11/2024 22:00,0.000117,0.131935,0.072639,0.21979,0.091616,0.740184,0.946674,0.760338
4/11/2024 23:00,0.001012,0.088611,0.043129,0.180963,0.064283,0.64406,0.921451,0.795249
4/12/2024 0:00,0.008086,0.045939,0.017487,0.203405,0.041597,0.431173,0.843954,0.827202
4/12/2024 1:00,0.02852,0.061319,0.005495,0.236192,0.043012,0.306511,0.788201,0.85854
4/12/2024 2:00,0.043418,0.143995,0.001165,0.234714,0.055425,0.178857,0.711221,0.915051
4/12/2024 3:00,0.035779,0.25222,0.001228,0.212261,0.069718,0.081711,0.636139,0.951302
4/12/2024 4:00,0.01744,0.342467,0.018042,0.17473,0.076436,0.02873,0.584439,0.962594
4/12/2024 5:00,0.006333,0.367931,0.050293,0.09273,0.079545,0.009482,0.518033,0.96665
4/12/2024 6:00,0.017745,0.35502,0.068132,0.046471,0.102455,0.003291,0.413146,0.97229
4/12/2024 7:00,0.03929,0.313054,0.078086,0.02396,0.148521,0.004829,0.344586,0.975851
4/12/2024 8:00,0.051665,0.272631,0.102099,0.023841,0.227526,0.014552,0.34066,0.958757
4/12/2024 9:00,0.060546,0.199937,0.145,0.035374,0.40231,0.013057,0.338781,0.921067
4/12/2024 10:00,0.082291,0.111924,0.221993,0.057762,0.557153,0.007941,0.320083,0.792408
4/12/2024 11:00,0.11769,0.053161,0.316352,0.074132,0.494118,0.00383,0.295455,0.837457
4/12/2024 12:00,0.19012,0.022894,0.395093,0.099236,0.426462,0.006684,0.240764,0.847915
4/12/2024 13:00,0.262779,0.022044,0.447674,0.061898,0.568453,0.002779,0.06932,0.838615
4/12/2024 14:00,0.2353,0.01755,0.265546,0.026101,0.40378,0.000398,0.007606,0.761297
4/12/2024 15:00,0.144568,0.136105,0.207524,0.288872,0.358054,0.00062,0.005537,0.685782
4/12/2024 16:00,0.163071,0.240713,0.328353,0.410015,0.491099,0.004798,0.004016,0.677795
4/12/2024 17:00,0.209925,0.276416,0.483572,0.452843,0.489609,0.028401,0.002629,0.77657
4/12/2024 18:00,0.267511,0.340296,0.612793,0.431987,0.497969,0.073481,0.001862,0.758384
4/12/2024 19:00,0.325559,0.444266,0.64666,0.407286,0.543663,0.140387,0.0022,0.755365
4/12/2024 20:00,0.382019,0.601223,0.642906,0.416667,0.550521,0.224945,0.005454,0.845223
4/12/2024 21:00,0.459411,0.765374,0.612464,0.412727,0.515791,0.296032,0.015495,0.776555
4/12/2024 22:00,0.556442,0.867239,0.57262,0.400511,0.44961,0.355033,0.046501,0.766728
4/12/2024 23:00,0.648828,0.914682,0.528097,0.408456,0.310603,0.394062,0.111477,0.77707
4/13/2024 0:00,0.722115,0.9148,0.431875,0.630454,0.153421,0.497964,0.312022,0.786408
4/13/2024 1:00,0.716681,0.905654,0.391033,0.753689,0.093574,0.770401,0.620099,0.762361
4/13/2024 2:00,0.598651,0.870138,0.465618,0.757001,0.035028,0.901458,0.78181,0.724236
4/13/2024 3:00,0.403147,0.866127,0.553197,0.719969,0.010932,0.927926,0.843182,0.679247
4/13/2024 4:00,0.245271,0.887621,0.532149,0.702614,0.017259,0.939188,0.858802,0.644064
4/13/2024 5:00,0.149796,0.877356,0.285269,0.696634,0.072325,0.957021,0.85583,0.695764
4/13/2024 6:00,0.102788,0.84207,0.054492,0.65274,0.174446,0.961858,0.8403,0.67608
4/13/2024 7:00,0.093716,0.698743,0.009685,0.561515,0.204077,0.943864,0.788244,0.594523
4/13/2024 8:00,0.112337,0.616182,0.00407,0.447478,0.079847,0.884164,0.702301,0.601227
4/13/2024 9:00,0.112258,0.423198,0.007382,0.361632,0.048388,0.745962,0.658076,0.614507
4/13/2024 10:00,0.109621,0.196113,0.01085,0.299967,0.117693,0.689389,0.630628,0.635367
4/13/2024 11:00,0.12582,0.108138,0.013435,0.281781,0.250971,0.660361,0.614673,0.635236
4/13/2024 12:00,0.184349,0.08373,0.019732,0.292439,0.443628,0.540082,0.549727,0.752416
4/13/2024 13:00,0.262079,0.038336,0.026832,0.183596,0.506658,0.225202,0.283754,0.859864
4/13/2024 14:00,0.258295,0.012363,0.026675,0.403463,0.36027,0.089822,0.219798,0.901317
4/13/2024 15:00,0.31505,0.122746,0.062934,0.619683,0.27798,0.293994,0.174198,0.918627
4/13/2024 16:00,0.518529,0.138385,0.123098,0.700336,0.425764,0.568456,0.139052,0.925377
4/13/2024 17:00,0.622021,0.184855,0.179917,0.736178,0.537575,0.259084,0.134153,0.933097
4/13/2024 18:00,0.651236,0.222796,0.232183,0.745855,0.529132,0.16707,0.206333,0.928025
4/13/2024 19:00,0.656467,0.221253,0.278007,0.756772,0.448251,0.240535,0.321835,0.926184
4/13/2024 20:00,0.710265,0.235714,0.298938,0.776813,0.35319,0.389896,0.395461,0.91153
4/13/2024 21:00,0.786458,0.271589,0.293791,0.802397,0.287164,0.489585,0.325166,0.889554
4/13/2024 22:00,0.724275,0.281087,0.281801,0.820335,0.254722,0.568455,0.138815,0.873807
4/13/2024 23:00,0.412726,0.240727,0.279202,0.789322,0.208722,0.58954,0.044833,0.879191
4/14/2024 0:00,0.082429,0.16216,0.272022,0.770966,0.131665,0.644082,0.014291,0.889771
4/14/2024 1:00,0.004097,0.205571,0.302459,0.792785,0.088434,0.75795,0.002404,0.866499
4/14/2024 2:00,0.114556,0.501544,0.369939,0.754982,0.0621,0.830265,0.000629,0.812559
4/14/2024 3:00,0.232889,0.732167,0.419575,0.716254,0.045456,0.87556,0.004299,0.765932
4/14/2024 4:00,0.252551,0.779677,0.437272,0.696977,0.035006,0.899683,0.043117,0.726561
4/14/2024 5:00,0.284547,0.772523,0.351342,0.656882,0.035446,0.910978,0.139462,0.690242
4/14/2024 6:00,0.336757,0.722127,0.156459,0.659291,0.048537,0.891451,0.294072,0.598638
4/14/2024 7:00,0.367604,0.580691,0.035013,0.679291,0.076962,0.790837,0.463658,0.402187
4/14/2024 8:00,0.379746,0.39882,0.003139,0.684422,0.090075,0.649785,0.571748,0.355043
4/14/2024 9:00,0.436416,0.245264,0.000439,0.630469,0.06793,0.478714,0.678033,0.269798
4/14/2024 10:00,0.503093,0.130223,0.001106,0.585614,0.042943,0.27204,0.795794,0.169664
4/14/2024 11:00,0.497447,0.099425,0.004447,0.518536,0.044189,0.117693,0.832876,0.052491
4/14/2024 12:00,0.500724,0.067966,0.008871,0.406048,0.045119,0.053528,0.782521,0.033894
4/14/2024 13:00,0.494347,0.03099,0.011862,0.308878,0.045037,0.019839,0.504216,0.12367
4/14/2024 14:00,0.409997,0.007912,0.010271,0.395076,0.018437,0.010918,0.302996,0.191079
4/14/2024 15:00,0.263712,0.09264,0.036587,0.478709,0.000084,0.067211,0.706275,0.280652
4/14/2024 16:00,0.162629,0.154557,0.109735,0.422826,0.000873,0.124022,0.690241,0.384078
4/14/2024 17:00,0.089952,0.191796,0.182877,0.395099,0.001471,0.148183,0.549552,0.519527
4/14/2024 18:00,0.030998,0.231278,0.280592,0.424117,0.001951,0.137525,0.433688,0.61084
4/14/2024 19:00,0.004137,0.260128,0.404056,0.485573,0.002071,0.102708,0.343225,0.636754
4/14/2024 20:00,0.000213,0.288964,0.484215,0.556443,0.001639,0.062814,0.271315,0.624522
4/14/2024 21:00,0.000142,0.30498,0.530975,0.592901,0.001587,0.035291,0.250995,0.747908
4/14/2024 22:00,0.001934,0.329182,0.577716,0.560474,0.002582,0.021377,0.283052,0.739878
4/14/2024 23:00,0.014791,0.327898,0.601657,0.456645,0.008938,0.021703,0.368557,0.650682
4/15/2024 0:00,0.034196,0.297237,0.593083,0.431909,0.050143,0.069711,0.613495,0.416832
4/15/2024 1:00,0.048791,0.449871,0.52747,0.607739,0.207743,0.306295,0.807679,0.204403
4/15/2024 2:00,0.052192,0.734229,0.508365,0.727195,0.372578,0.637799,0.843821,0.195738
4/15/2024 3:00,0.054742,0.796428,0.331578,0.692125,0.392919,0.773142,0.83782,0.115076
4/15/2024 4:00,0.04681,0.7388,0.248646,0.570712,0.347565,0.766195,0.834111,0.048323
4/15/2024 5:00,0.019058,0.644696,0.225208,0.49842,0.261568,0.719993,0.836153,0.082356
4/15/2024 6:00,0.008446,0.515596,0.201757,0.434462,0.180765,0.683807,0.845164,0.083591
4/15/2024 7:00,0.014082,0.395502,0.145808,0.361607,0.099739,0.647167,0.851308,0.070599
4/15/2024 8:00,0.035969,0.351227,0.095557,0.328751,0.030226,0.64924,0.857099,0.102363
4/15/2024 9:00,0.069137,0.379486,0.063552,0.336945,0.010252,0.678602,0.836399,0.105924
4/15/2024 10:00,0.117706,0.412867,0.025521,0.342993,0.014832,0.729778,0.833717,0.100365
4/15/2024 11:00,0.127835,0.41274,0.003134,0.344122,0.0393,0.78213,0.842087,0.043232
4/15/2024 12:00,0.119215,0.431878,0.001165,0.31874,0.066527,0.828704,0.813624,0.075123
4/15/2024 13:00,0.091558,0.388336,0.004598,0.391062,0.087408,0.852014,0.717853,0.167403
4/15/2024 14:00,0.057601,0.539319,0.007907,0.589931,0.090576,0.934701,0.890232,0.279618
4/15/2024 15:00,0.08408,0.747854,0.072697,0.612782,0.067789,0.962277,0.9632,0.404526
4/15/2024 16:00,0.112903,0.803837,0.111029,0.615318,0.074634,0.971065,0.978416,0.513054
4/15/2024 17:00,0.115124,0.845112,0.145763,0.602141,0.072892,0.970905,0.982527,0.572962
4/15/2024 18:00,0.112947,0.87374,0.180772,0.601227,0.065103,0.973606,0.986429,0.602672
4/15/2024 19:00,0.110378,0.898623,0.208088,0.700351,0.064695,0.975234,0.990674,0.617874
4/15/2024 20:00,0.10708,0.9344,0.205783,0.821751,0.072055,0.977181,0.990288,0.552416
4/15/2024 21:00,0.119767,0.976766,0.200535,0.912993,0.072152,0.980693,0.981308,0.490586
4/15/2024 22:00,0.143108,0.990779,0.184058,0.876936,0.067931,0.982014,0.969488,0.482793
4/15/2024 23:00,0.160307,0.98578,0.158207,0.68361,0.070788,0.978421,0.976401,0.547033
4/16/2024 0:00,0.148172,0.990768,0.122771,0.683955,0.087372,0.974546,0.990211,0.470408
4/16/2024 1:00,0.101208,0.966478,0.110154,0.820361,0.225223,0.966689,0.989099,0.325183
4/16/2024 2:00,0.068614,0.946842,0.122052,0.749847,0.581074,0.963691,0.990506,0.355275
4/16/2024 3:00,0.053417,0.948496,0.08644,0.813992,0.728685,0.966099,0.991341,0.555377
4/16/2024 4:00,0.042104,0.946072,0.033912,0.822141,0.725921,0.951288,0.991223,0.622076
4/16/2024 5:00,0.038008,0.935375,0.002045,0.811725,0.722134,0.917444,0.987009,0.603892
4/16/2024 6:00,0.041918,0.884345,0,0.748925,0.77451,0.905615,0.9714,0.537573
4/16/2024 7:00,0.057794,0.838634,0.006285,0.590402,0.760769,0.883043,0.944301,0.459416
4/16/2024 8:00,0.073203,0.776203,0.066219,0.488344,0.694105,0.87123,0.915716,0.457127
4/16/2024 9:00,0.092778,0.652903,0.113061,0.517103,0.55461,0.876887,0.915721,0.435563
4/16/2024 10:00,0.113753,0.605016,0.141461,0.478694,0.509904,0.848566,0.928139,0.395224
4/16/2024 11:00,0.12485,0.569993,0.194335,0.412742,0.461577,0.650011,0.938078,0.145676
4/16/2024 12:00,0.167484,0.490461,0.288925,0.334154,0.508925,0.525938,0.91061,0.082213
4/16/2024 13:00,0.166224,0.366222,0.361158,0.286001,0.598642,0.57461,0.858182,0.245275
4/16/2024 14:00,0.062025,0.656381,0.135748,0.366896,0.817376,0.586132,0.831055,0.301597
4/16/2024 15:00,0.031275,0.737512,0.030322,0.373577,0.911719,0.571103,0.825172,0.343548
4/16/2024 16:00,0.01687,0.719967,0.004448,0.285771,0.908617,0.624162,0.8147,0.382217
4/16/2024 17:00,0.011408,0.698517,0.000009,0.173094,0.879381,0.692015,0.721093,0.431017
4/16/2024 18:00,0.001061,0.687999,0.000063,0.099098,0.849121,0.72714,0.641612,0.470112
4/16/2024 19:00,0.000229,0.683846,0.019772,0.061445,0.831062,0.635441,0.707877,0.470955
4/16/2024 20:00,0.001863,0.666673,0.06431,0.045705,0.813615,0.488343,0.967901,0.447105
4/16/2024 21:00,0.012188,0.668325,0.10824,0.054161,0.792055,0.372952,0.984823,0.334151
4/16/2024 22:00,0.033803,0.676465,0.140925,0.087532,0.761268,0.242962,0.988944,0.227383
4/16/2024 23:00,0.062276,0.665782,0.156543,0.179027,0.719976,0.143996,0.988051,0.261693
4/17/2024 0:00,0.08702,0.618113,0.150319,0.443298,0.627721,0.091698,0.988842,0.225196
4/17/2024 1:00,0.118501,0.56809,0.188866,0.686059,0.571292,0.078895,0.984778,0.161114
4/17/2024 2:00,0.179415,0.582989,0.188602,0.712534,0.506526,0.076186,0.986219,0.122741
4/17/2024 3:00,0.192664,0.566623,0.108346,0.598651,0.403125,0.062851,0.990479,0.084086
4/17/2024 4:00,0.149347,0.481454,0.035123,0.506619,0.245246,0.079231,0.989496,0.067846
4/17/2024 5:00,0.078579,0.418939,0.0028,0.413503,0.151387,0.125449,0.989993,0.083387
4/17/2024 6:00,0.036338,0.382465,0.001321,0.308451,0.133941,0.145547,0.989869,0.113481
4/17/2024 7:00,0.022365,0.351569,0.008984,0.250587,0.145152,0.144578,0.985483,0.200793
4/17/2024 8:00,0.01644,0.325859,0.022003,0.240708,0.181804,0.201704,0.962318,0.323884
4/17/2024 9:00,0.011396,0.266937,0.034601,0.186389,0.25905,0.291322,0.89832,0.38222
4/17/2024 10:00,0.012196,0.202968,0.03783,0.136937,0.365832,0.434839,0.782164,0.39634
4/17/2024 11:00,0.012005,0.133217,0.034915,0.128058,0.463666,0.670814,0.603942,0.218834
4/17/2024 12:00,0.010282,0.061759,0.030844,0.144011,0.572333,0.811405,0.460233,0.101584
4/17/2024 13:00,0.007943,0.022913,0.035164,0.092429,0.701176,0.912732,0.441511,0.100913
4/17/2024 14:00,0.004342,0.025729,0.018304,0.06122,0.771963,0.96414,0.516946,0.144178
4/17/2024 15:00,0.000064,0.202792,0.000283,0.04157,0.791271,0.968901,0.389774,0.10732
4/17/2024 16:00,0.000061,0.24297,0.001581,0.044902,0.822779,0.972247,0.248676,0.082224
4/17/2024 17:00,0.001387,0.274389,0.020582,0.082871,0.853022,0.973558,0.149495,0.086118
4/17/2024 18:00,0.012141,0.328511,0.052967,0.138688,0.872354,0.971949,0.08999,0.119661
4/17/2024 19:00,0.032252,0.370025,0.087259,0.199644,0.884055,0.969915,0.057259,0.155194
4/17/2024 20:00,0.052121,0.425688,0.121203,0.247915,0.894208,0.971178,0.028206,0.178326
4/17/2024 21:00,0.061765,0.51966,0.138097,0.269643,0.897903,0.973679,0.00347,0.141484
4/17/2024 22:00,0.067375,0.610219,0.137761,0.352398,0.894589,0.97741,0,0.159765
4/17/2024 23:00,0.068343,0.677349,0.126951,0.470632,0.887577,0.980395,0.004449,0.198576
4/18/2024 0:00,0.058553,0.66582,0.104888,0.598984,0.857777,0.976777,0.204847,0.19565
4/18/2024 1:00,0.037698,0.683994,0.071517,0.577717,0.753227,0.96821,0.621882,0.206389
4/18/2024 2:00,0.012709,0.751369,0.028424,0.420409,0.589542,0.970389,0.71475,0.318072
4/18/2024 3:00,0.000946,0.755802,0.003458,0.343262,0.475947,0.978936,0.71783,0.280958
4/18/2024 4:00,0.000001,0.690998,0.000144,0.318164,0.370878,0.98258,0.766323,0.310808
4/18/2024 5:00,0.000169,0.615319,0.000015,0.322633,0.325176,0.985146,0.896221,0.357676
4/18/2024 6:00,0.007517,0.537573,0.000007,0.36033,0.311242,0.986477,0.940196,0.380107
4/18/2024 7:00,0.008681,0.478583,0.000006,0.387874,0.272121,0.987319,0.924751,0.403845
4/18/2024 8:00,0.013399,0.438134,0.000008,0.371069,0.283336,0.987783,0.885182,0.394118
4/18/2024 9:00,0.020343,0.385646,0,0.365869,0.280973,0.987846,0.897583,0.293797
4/18/2024 10:00,0.012853,0.288919,0.00006,0.389425,0.302454,0.987983,0.898736,0.114308
4/18/2024 11:00,0.006609,0.202724,0.000263,0.334155,0.317668,0.98655,0.880296,0.054134
4/18/2024 12:00,0.006078,0.120784,0.001551,0.207183,0.310622,0.987644,0.870887,0.10949
4/18/2024 13:00,0.00806,0.038516,0.003954,0.167419,0.324145,0.990942,0.892549,0.15807
4/18/2024 14:00,0.00803,0.006487,0.006027,0.240733,0.458626,0.991344,0.926465,0.113076
4/18/2024 15:00,0.000841,0.03694,0.000512,0.24736,0.450651,0.991153,0.9383,0.077463
4/18/2024 16:00,0,0.048388,0.001939,0.219801,0.40286,0.989686,0.935509,0.060449
4/18/2024 17:00,0,0.066698,0.013877,0.165673,0.368343,0.987327,0.915442,0.039233
4/18/2024 18:00,0.000001,0.106316,0.043077,0.113678,0.351254,0.984893,0.888858,0.028488
4/18/2024 19:00,0.000009,0.149714,0.07302,0.077797,0.328453,0.983238,0.868282,0.009129
4/18/2024 20:00,0.000027,0.19078,0.101781,0.051872,0.299965,0.982504,0.857074,0.01109
4/18/2024 21:00,0.000169,0.227817,0.126172,0.049245,0.278432,0.981973,0.846433,0.034383
4/18/2024 22:00,0.001028,0.274376,0.122993,0.079893,0.269141,0.981147,0.818597,0.060341
4/18/2024 23:00,0.003446,0.318628,0.099738,0.157041,0.274372,0.978769,0.768163,0.098584
4/19/2024 0:00,0.011053,0.336734,0.068429,0.272463,0.296155,0.969776,0.626905,0.112347
4/19/2024 1:00,0.034817,0.526966,0.041726,0.299958,0.325195,0.939019,0.425304,0.114548
4/19/2024 2:00,0.101322,0.813866,0.006477,0.151895,0.333843,0.899928,0.29821,0.11352
4/19/2024 3:00,0.200838,0.901419,0.000364,0.02392,0.279182,0.889071,0.167761,0.117349
4/19/2024 4:00,0.263731,0.896585,0.000333,0.002412,0.177279,0.897183,0.063416,0.111567
4/19/2024 5:00,0.259678,0.826715,0.000424,0.037067,0.125471,0.905659,0.017176,0.123318
4/19/2024 6:00,0.193215,0.754178,0.000173,0.123515,0.079484,0.911833,0.0062,0.116049
4/19/2024 7:00,0.124505,0.76061,0.000024,0.230697,0.052483,0.916773,0.009865,0.108858
4/19/2024 8:00,0.091974,0.724761,0.000037,0.310685,0.033278,0.924135,0.02274,0.117768
4/19/2024 9:00,0.090144,0.658524,0.000546,0.355116,0.032431,0.926448,0.034914,0.113596
4/19/2024 10:00,0.098342,0.637158,0.007933,0.373683,0.053172,0.925948,0.035054,0.090828
4/19/2024 11:00,0.10046,0.563466,0.027844,0.407719,0.072628,0.925664,0.030066,0.168307
4/19/2024 12:00,0.095136,0.534864,0.048299,0.484217,0.068191,0.937306,0.028813,0.302472
4/19/2024 13:00,0.092847,0.39142,0.059085,0.543813,0.140358,0.963602,0.014878,0.470008
4/19/2024 14:00,0.067246,0.292202,0.035073,0.431876,0.186771,0.960322,0.035049,0.589539
4/19/2024 15:00,0.039414,0.169087,0.003539,0.284682,0.16429,0.952237,0.059036,0.552418
4/19/2024 16:00,0.01481,0.078738,0.035835,0.167143,0.137058,0.9486,0.068396,0.549726
4/19/2024 17:00,0.003041,0.118922,0.092807,0.094308,0.11651,0.947293,0.096357,0.615689
4/19/2024 18:00,0.002484,0.200242,0.145277,0.063883,0.104375,0.946667,0.170405,0.65763
4/19/2024 19:00,0.013774,0.27268,0.180323,0.049253,0.098662,0.946807,0.287362,0.660673
4/19/2024 20:00,0.036125,0.310311,0.203669,0.036345,0.093863,0.947878,0.402167,0.554886
4/19/2024 21:00,0.061348,0.339189,0.214937,0.028148,0.090696,0.947853,0.455163,0.466993
4/19/2024 22:00,0.09502,0.436218,0.205156,0.026679,0.092786,0.946761,0.458493,0.424591
4/19/2024 23:00,0.142069,0.61533,0.176518,0.042541,0.100779,0.932269,0.422836,0.360585
4/20/2024 0:00,0.200117,0.763341,0.135193,0.089008,0.113023,0.864607,0.30992,0.302674
4/20/2024 1:00,0.234564,0.855167,0.114864,0.167204,0.129551,0.731961,0.237559,0.234518
4/20/2024 2:00,0.33419,0.913615,0.10142,0.243021,0.118815,0.647131,0.250969,0.187563
4/20/2024 3:00,0.381127,0.906086,0.081922,0.269666,0.093031,0.665792,0.394962,0.187118
4/20/2024 4:00,0.288911,0.830984,0.050794,0.253501,0.074492,0.645174,0.610224,0.148577
4/20/2024 5:00,0.192336,0.694213,0.024508,0.234724,0.068186,0.580353,0.60534,0.124071
4/20/2024 6:00,0.167283,0.513053,0.010822,0.240706,0.069286,0.470323,0.431543,0.164026
4/20/2024 7:00,0.15935,0.376244,0.002322,0.266375,0.084441,0.431162,0.322634,0.185715
4/20/2024 8:00,0.144009,0.422737,0.001196,0.251781,0.080997,0.410032,0.319634,0.1941
4/20/2024 9:00,0.144264,0.515792,0.00223,0.204182,0.071499,0.400494,0.338114,0.20067
4/20/2024 10:00,0.176433,0.557372,0.004029,0.185955,0.064538,0.401538,0.34528,0.136939
4/20/2024 11:00,0.200825,0.576851,0.010834,0.16364,0.059712,0.410746,0.343698,0.070841
4/20/2024 12:00,0.193209,0.579028,0.033445,0.069161,0.059066,0.388346,0.265668,0.084334
4/20/2024 13:00,0.151524,0.654482,0.05061,0.001056,0.0633,0.606143,0.336799,0.141356
4/20/2024 14:00,0.059411,0.624614,0.021781,0.025173,0.053136,0.671938,0.388347,0.269662
4/20/2024 15:00,0.010047,0.493855,0.001093,0.170745,0.038408,0.656963,0.376246,0.385616
4/20/2024 16:00,0.021421,0.339077,0.004599,0.178883,0.024809,0.615315,0.360088,0.518522
4/20/2024 17:00,0.059659,0.191191,0.01702,0.097576,0.014581,0.580354,0.378911,0.617872
4/20/2024 18:00,0.112811,0.098112,0.034708,0.081255,0.0076,0.576118,0.437021,0.709441
4/20/2024 19:00,0.187466,0.053829,0.045159,0.099728,0.003551,0.594824,0.47681,0.77651
4/20/2024 20:00,0.233804,0.043056,0.050872,0.147727,0.001882,0.627187,0.425042,0.782361
4/20/2024 21:00,0.245284,0.052335,0.05775,0.332161,0.003174,0.668183,0.289717,0.757688
4/20/2024 22:00,0.248508,0.065938,0.057572,0.577721,0.007945,0.707183,0.192289,0.673686
4/20/2024 23:00,0.256764,0.076577,0.053984,0.765369,0.019471,0.720101,0.179386,0.605037
4/21/2024 0:00,0.270455,0.092456,0.057099,0.868921,0.048479,0.641608,0.173276,0.533183
4/21/2024 1:00,0.242991,0.173786,0.086136,0.903518,0.203169,0.635864,0.186046,0.472807
4/21/2024 2:00,0.29379,0.357646,0.069965,0.908761,0.530217,0.652971,0.194787,0.40731
4/21/2024 3:00,0.356308,0.432798,0.028421,0.905662,0.632963,0.68157,0.202384,0.366931
4/21/2024 4:00,0.331107,0.432567,0.00978,0.932272,0.632935,0.71197,0.217235,0.334161
4/21/2024 5:00,0.26517,0.419577,0.0043,0.647272,0.60556,0.737279,0.225223,0.31435
4/21/2024 6:00,0.199385,0.468705,0.002553,0.598637,0.585604,0.749874,0.235281,0.278022
4/21/2024 7:00,0.145302,0.518524,0.001043,0.684737,0.586722,0.747873,0.293792,0.272826
4/21/2024 8:00,0.112359,0.527811,0.000334,0.834412,0.617882,0.729621,0.385655,0.264479
4/21/2024 9:00,0.10124,0.459161,0.00173,0.808998,0.665709,0.701075,0.479527,0.205973
4/21/2024 10:00,0.106777,0.37087,0.0154,0.751894,0.700362,0.66907,0.555772,0.118737
4/21/2024 11:00,0.119974,0.328177,0.044083,0.667104,0.7143,0.632945,0.594398,0.031388
4/21/2024 12:00,0.122528,0.320054,0.07942,0.61277,0.714628,0.500719,0.515796,0.096006
4/21/2024 13:00,0.105857,0.30347,0.116105,0.661046,0.644785,0.195678,0.202255,0.105537
4/21/2024 14:00,0.050648,0.238558,0.06734,0.69677,0.493834,0.081014,0.155,0.157064
4/21/2024 15:00,0.012955,0.107456,0.004398,0.663438,0.591523,0.169426,0.113916,0.224764
4/21/2024 16:00,0.018148,0.044197,0.000823,0.617667,0.700973,0.167668,0.054915,0.247353
4/21/2024 17:00,0.014708,0.012999,0.004886,0.584214,0.728946,0.163923,0.031433,0.293134
4/21/2024 18:00,0.013485,0.003887,0.020475,0.55839,0.788958,0.222401,0.025171,0.336727
4/21/2024 19:00,0.012561,0.006337,0.038904,0.552583,0.83889,0.373561,0.028308,0.369103
4/21/2024 20:00,0.013402,0.017106,0.050497,0.571105,0.852986,0.549726,0.041309,0.417226
4/21/2024 21:00,0.02831,0.035823,0.060068,0.60403,0.825203,0.652512,0.068597,0.414064
4/21/2024 22:00,0.041871,0.054036,0.061071,0.632131,0.811206,0.700985,0.102672,0.322592
4/21/2024 23:00,0.055516,0.071721,0.051098,0.627427,0.794465,0.704579,0.141378,0.325145
4/22/2024 0:00,0.071348,0.102364,0.041961,0.528409,0.761532,0.69698,0.195815,0.334148
4/22/2024 1:00,0.091134,0.207667,0.044604,0.459762,0.737823,0.846174,0.360959,0.34324
4/22/2024 2:00,0.122058,0.440208,0.019108,0.410871,0.80078,0.906416,0.595569,0.460888
4/22/2024 3:00,0.129739,0.613959,0.007483,0.345875,0.821822,0.913569,0.765348,0.453909
4/22/2024 4:00,0.100921,0.682194,0.007223,0.280701,0.832758,0.890783,0.82982,0.441146
4/22/2024 5:00,0.057773,0.671552,0.012597,0.215604,0.822024,0.84694,0.837431,0.55538
4/22/2024 6:00,0.02646,0.613524,0.01933,0.154609,0.820461,0.815172,0.837445,0.532148
4/22/2024 7:00,0.017898,0.547034,0.028333,0.113419,0.828766,0.730651,0.843608,0.493843
4/22/2024 8:00,0.032421,0.495929,0.05905,0.092486,0.814494,0.657482,0.849563,0.400872
4/22/2024 9:00,0.047351,0.513058,0.139763,0.106285,0.797426,0.633916,0.84663,0.21493
4/22/2024 10:00,0.058873,0.526034,0.287955,0.145178,0.788155,0.602704,0.845453,0.143709
4/22/2024 11:00,0.076429,0.520255,0.430471,0.182226,0.765231,0.585614,0.858347,0.061336
